season,week,dancer,p_hat,p_min,p_max,uncertainty_width,week_uncertainty,status
10,7,Evan Lysacek,0.19357118447371957,0.0,0.9935791318327974,0.9935791318327974,0.8562083645944979,Relaxed
10,7,Nicole Scherzinger,0.19357118447371957,0.0,0.9935791318327974,0.9935791318327974,0.8562083645944979,Relaxed
10,7,Niecy Nash,0.2096406741100346,0.006420868167202592,1.0,0.9935791318327974,0.8562083645944979,Relaxed
10,7,Pamela Anderson,9.999716478094583e-07,0.0,0.1693545284030011,0.1693545284030011,0.8562083645944979,Relaxed
10,8,Chad Ochocinco,0.2796232911707605,0.0,1.0,1.0,0.84600950513834,Relaxed
10,8,Erin Andrews,0.24802397656100622,0.0,1.0,1.0,0.84600950513834,Relaxed
10,8,Evan Lysacek,0.24802397656100622,0.0,1.0,1.0,0.84600950513834,Relaxed
10,8,Nicole Scherzinger,0.22432775554463025,0.0,1.0,1.0,0.84600950513834,Relaxed
10,8,Niecy Nash,9.99928486418225e-07,0.0,0.23004752569169964,0.23004752569169964,0.84600950513834,Relaxed
10,9,Chad Ochocinco,9.999597535915491e-07,0.0,0.2699190044247788,0.2699190044247788,0.8174797511061946,Relaxed
10,9,Erin Andrews,0.34217333316104537,0.0,1.0,1.0,0.8174797511061946,Relaxed
10,9,Evan Lysacek,0.328903098870548,0.0,1.0,1.0,0.8174797511061946,Relaxed
10,9,Nicole Scherzinger,0.3289225677959508,0.0,1.0,1.0,0.8174797511061946,Relaxed
11,1,Audrina Patridge,0.09207629652564092,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Brandy,0.0745085075772139,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Bristol Palin,0.09652332995335432,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,David Hasselhoff,9.997547587446823e-07,0.0,0.1005965381791483,0.1005965381791483,0.9250497115149291,Relaxed
11,1,Florence Henderson,0.0965147949856543,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Jennifer Grey,0.07006819771974326,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Kurt Warner,0.09213450854554374,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Kyle Massey,0.07451265931703747,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Margaret Cho,0.10972844120147236,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Michael Bolton,0.10532629309782,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,Rick Fox,0.07887154451519882,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,1,The Situation,0.10973442648058,0.0,1.0,1.0,0.9250497115149291,Relaxed
11,2,Audrina Patridge,0.09049797553221867,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Brandy,0.09954730405929467,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Bristol Palin,0.09502215678551582,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Florence Henderson,0.10859429495475624,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Jennifer Grey,0.08597963277641797,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Kurt Warner,0.09954730405929467,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Kyle Massey,0.09502215678551582,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Margaret Cho,0.11311543158892788,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,Michael Bolton,9.99763970408512e-07,0.0,0.12752863019333605,0.12752863019333605,0.9206844209266669,Relaxed
11,2,Rick Fox,0.09954762127848886,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,2,The Situation,0.11312512212558577,0.0,1.0,1.0,0.9206844209266669,Relaxed
11,3,Audrina Patridge,0.09551736790276294,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Brandy,0.10456601535349015,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Bristol Palin,0.12721933605821986,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Florence Henderson,0.12268964704655647,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Jennifer Grey,0.10456601535349015,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Kurt Warner,0.1090819982141594,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Kyle Massey,0.1090819982141594,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,Margaret Cho,9.995135534078773e-07,0.0,0.11856103619909503,0.11856103619909503,0.9118561036199095,Relaxed
11,3,Rick Fox,0.10460978381418634,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,3,The Situation,0.12266683790314514,0.0,1.0,1.0,0.9118561036199095,Relaxed
11,4,Audrina Patridge,0.11169661710960205,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Brandy,0.10613802342506018,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Bristol Palin,0.15080610462974867,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Florence Henderson,0.14250546584736584,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Jennifer Grey,0.08378219475522128,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Kurt Warner,0.14524862224830595,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Kyle Massey,0.1285076585103938,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,Rick Fox,0.13131431304162924,0.0,1.0,1.0,0.9048909800675909,Relaxed
11,4,The Situation,9.994547775608634e-07,0.0,0.14401882060831778,0.14401882060831778,0.9048909800675909,Relaxed
11,5,Audrina Patridge,0.14285296170577014,0.0,0.978041978021978,0.978041978021978,0.8726147475961539,Relaxed
11,5,Brandy,0.12086221521473235,0.0,0.978041978021978,0.978041978021978,0.8726147475961539,Relaxed
11,5,Bristol Palin,0.17033082069522681,0.01647351648351648,0.9945154945054945,0.978041978021978,0.8726147475961539,Relaxed
11,5,Florence Henderson,9.996307859969805e-07,0.0,0.1346241346153846,0.1346241346153846,0.8726147475961539,Relaxed
11,5,Jennifer Grey,0.13191471142366987,0.0,0.978041978021978,0.978041978021978,0.8726147475961539,Relaxed
11,5,Kurt Warner,0.13736394356319345,0.0,0.978041978021978,0.978041978021978,0.8726147475961539,Relaxed
11,5,Kyle Massey,0.15933391920239565,0.005484505494505489,0.9835264835164835,0.978041978021978,0.8726147475961539,Relaxed
11,5,Rick Fox,0.13734042793143936,0.0,0.978041978021978,0.978041978021978,0.8726147475961539,Relaxed
11,6,Audrina Patridge,9.996747220638018e-07,0.0,0.13113392858126297,0.13113392858126297,0.7889648013389218,Relaxed
11,6,Brandy,0.13364575451252964,0.0,0.8986032801318651,0.8986032801318651,0.7889648013389218,Relaxed
11,6,Bristol Palin,0.17229492944486527,0.019313736843554568,0.9179170169754196,0.8986032801318651,0.7889648013389218,Relaxed
11,6,Jennifer Grey,0.16748099230543387,0.014481836445823747,0.9130851165776889,0.8986032801318651,0.7889648013389218,Relaxed
11,6,Kurt Warner,0.20129890216919794,0.04829885901546529,0.9469021391473303,0.8986032801318651,0.7889648013389218,Relaxed
11,6,Kyle Massey,0.1626521500544163,0.009651385328356226,0.9082546654602213,0.8986032801318651,0.7889648013389218,Relaxed
11,6,Rick Fox,0.16262627124984685,0.009650902234935099,0.9082541823668002,0.8986032801318651,0.7889648013389218,Relaxed
11,7,Brandy,0.19185546912691467,0.0,0.9856315107913669,0.9856315107913669,0.8493385991207035,Relaxed
11,7,Bristol Palin,0.21103771817687958,0.009582326139088725,0.9952138369304556,0.9856315107913669,0.8493385991207035,Relaxed
11,7,Jennifer Grey,0.19185546912691467,0.0,0.9856315107913669,0.9856315107913669,0.8493385991207035,Relaxed
11,7,Kurt Warner,0.19901729237152938,0.0,0.9856315107913669,0.9856315107913669,0.8493385991207035,Relaxed
11,7,Kyle Massey,0.20623305104824355,0.004786163069544363,0.9904176738609113,0.9856315107913669,0.8493385991207035,Relaxed
11,7,Rick Fox,9.999101206162074e-07,0.0,0.1678740407673861,0.1678740407673861,0.8493385991207035,Relaxed
11,8,Brandy,0.2396329377224488,0.0,0.9962364150943396,0.9962364150943396,0.8407643169811321,Relaxed
11,8,Bristol Palin,0.2773558646082716,0.0037635849056603765,1.0,0.9962364150943396,0.8407643169811321,Relaxed
11,8,Jennifer Grey,0.2396329377224488,0.0,0.9962364150943396,0.9962364150943396,0.8407643169811321,Relaxed
11,8,Kurt Warner,9.999322224361203e-07,0.0,0.21887592452830193,0.21887592452830193,0.8407643169811321,Relaxed
11,8,Kyle Massey,0.24337725986062678,0.0,0.9962364150943396,0.9962364150943396,0.8407643169811321,Relaxed
11,9,Brandy,9.999112371643229e-07,0.0,0.2500075,0.2500075,0.7993514802631578,Relaxed
11,9,Bristol Palin,0.35084849496280895,0.01753385964912278,1.0,0.9824661403508772,0.7993514802631578,Relaxed
11,9,Jennifer Grey,0.3201921311457331,0.0,0.9824661403508772,0.9824661403508772,0.7993514802631578,Relaxed
11,9,Kyle Massey,0.32895837368818365,0.0,0.9824661403508772,0.9824661403508772,0.7993514802631578,Relaxed
12,1,Chelsea Kane,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Chris Jericho,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Hines Ward,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Kendra Wilkinson,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Kirstie Alley,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Mike Catherwood,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Petra Nemcova,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Ralph Macchio,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Romeo,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Sugar Ray Leonard,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,1,Wendy Williams,0.09090909090909091,0.0,1.0,1.0,1.0,No Elimination
12,2,Chelsea Kane,0.10876024258058939,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Chris Jericho,0.08565656902126036,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Hines Ward,0.08565656902126036,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Kendra Wilkinson,0.10418743804165692,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Kirstie Alley,0.09955225922275514,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Mike Catherwood,9.998058143497465e-07,0.0,0.10312356902356902,0.10312356902356902,0.9184657790021427,Relaxed
12,2,Petra Nemcova,0.10881716884682346,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Ralph Macchio,0.09490100692986324,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Romeo,0.08560834472968637,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Sugar Ray Leonard,0.11343721160827759,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,2,Wendy Williams,0.113422189898428,0.0,1.0,1.0,0.9184657790021427,Relaxed
12,3,Chelsea Kane,0.10696708795494586,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Chris Jericho,0.11629640928657782,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Hines Ward,0.09761830409969117,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Kendra Wilkinson,0.10696708795494586,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Kirstie Alley,0.11629640928657782,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Petra Nemcova,0.09761830409969117,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Ralph Macchio,0.11629640928657782,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Romeo,0.12096499074946919,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Sugar Ray Leonard,0.12097399722187525,0.0,1.0,1.0,0.9129915542056075,Relaxed
12,3,Wendy Williams,9.998218512660358e-07,0.0,0.12991554205607472,0.12991554205607472,0.9129915542056075,Relaxed
12,4,Chelsea Kane,0.11105332895942689,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Chris Jericho,0.12557916828514812,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Hines Ward,0.11589699272842065,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Kendra Wilkinson,0.14989147426651683,0.014553106796116513,1.0,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Kirstie Alley,0.13047552050008587,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Petra Nemcova,0.12557916828514812,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Ralph Macchio,0.11589699272842065,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Romeo,0.12562635420302107,0.0,0.9854468932038835,0.9854468932038835,0.8893182787965959,Relaxed
12,4,Sugar Ray Leonard,9.9992260191375e-07,0.0,0.12028936353829563,0.12028936353829563,0.8893182787965959,Relaxed
12,5,Chelsea Kane,0.1354880736566788,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Chris Jericho,0.1354880736566788,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Hines Ward,0.1303168528981777,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Kendra Wilkinson,0.15611727405592052,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Kirstie Alley,0.15095837448988886,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Petra Nemcova,9.996651064846087e-07,0.0,0.1366066881443299,0.1366066881443299,0.8920758360180412,Relaxed
12,5,Ralph Macchio,0.15612392175692902,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,5,Romeo,0.13550642924575695,0.0,1.0,1.0,0.8920758360180412,Relaxed
12,6,Chelsea Kane,0.15742613769614408,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,6,Chris Jericho,9.998288417284831e-07,0.0,0.1635006349206349,0.1635006349206349,0.8805000907029479,Relaxed
12,6,Hines Ward,0.16293921441112735,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,6,Kendra Wilkinson,0.17411246654519105,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,6,Kirstie Alley,0.1684836638378781,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,6,Ralph Macchio,0.1796201946797395,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,6,Romeo,0.15741732272112033,0.0,1.0,1.0,0.8805000907029479,Relaxed
12,7,Chelsea Kane,0.19788312412860284,0.0,0.9947149602122016,0.9947149602122016,0.8575187923666371,Relaxed
12,7,Hines Ward,0.19258847010487792,0.0,0.9947149602122016,0.9947149602122016,0.8575187923666371,Relaxed
12,7,Kendra Wilkinson,9.998942598639118e-07,0.0,0.17153795313881523,0.17153795313881523,0.8575187923666371,Relaxed
12,7,Kirstie Alley,0.20848180728517074,0.0026425198938992245,0.9973574801061008,0.9947149602122016,0.8575187923666371,Relaxed
12,7,Ralph Macchio,0.19256503128914673,0.0,0.9947149602122016,0.9947149602122016,0.8575187923666371,Relaxed
12,7,Romeo,0.20848056708918097,0.0026425198938992245,0.9973574801061008,0.9947149602122016,0.8575187923666371,Relaxed
12,8,Chelsea Kane,0.23848178461991923,0.0,0.976933076923077,0.976933076923077,0.8215480615384616,Relaxed
12,8,Hines Ward,0.2423089563132067,0.0,0.976933076923077,0.976933076923077,0.8215480615384616,Relaxed
12,8,Kirstie Alley,0.24615932931811113,0.0,0.976933076923077,0.976933076923077,0.8215480615384616,Relaxed
12,8,Ralph Macchio,0.27304892944470743,0.02306692307692305,1.0,0.976933076923077,0.8215480615384616,Relaxed
12,8,Romeo,9.998543328449303e-07,0.0,0.20000800000000002,0.20000800000000002,0.8215480615384616,Relaxed
12,9,Chelsea Kane,0.28796161233502554,0.0,1.0,1.0,0.8239380452127659,Relaxed
12,9,Hines Ward,0.34327612322817885,0.0,1.0,1.0,0.8239380452127659,Relaxed
12,9,Kirstie Alley,0.3687612642282233,0.0,1.0,1.0,0.8239380452127659,Relaxed
12,9,Ralph Macchio,9.998186326557826e-07,0.0,0.29575218085106386,0.29575218085106386,0.8239380452127659,Relaxed
13,1,Carson Kressley,0.09760622112032807,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Chaz Bono,0.09760622112032807,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Chynna Phillips,0.07458137060388206,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,David Arquette,0.09301195590029325,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Elisabetta Canalis,0.10682145556562823,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Hope Solo,0.07919749292101062,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,J.R. Martinez,0.07458137060388206,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Kristin Cavallari,0.08836008053383138,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Metta World Peace (Ron),9.995995654822046e-07,0.0,0.10215970430107525,0.10215970430107525,0.9251799753584229,Relaxed
13,1,Nancy Grace,0.10221540497086506,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Ricki Lake,0.08380531094554619,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,1,Rob Kardashian,0.10221211560696453,0.0,1.0,1.0,0.9251799753584229,Relaxed
13,2,Carson Kressley,0.10982542639001704,0.013442914798206276,0.9596712556053812,0.946228340807175,0.8681763888374163,Relaxed
13,2,Chaz Bono,0.11433779427642499,0.0179272197309417,0.9641555605381167,0.946228340807175,0.8681763888374163,Relaxed
13,2,Chynna Phillips,0.09638837676728725,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,2,David Arquette,0.10982542639001704,0.013442914798206276,0.9596712556053812,0.946228340807175,0.8681763888374163,Relaxed
13,2,Elisabetta Canalis,9.993928734711242e-07,0.0,0.08765686913982883,0.08765686913982883,0.8681763888374163,Relaxed
13,2,Hope Solo,0.10537553606829066,0.008958609865470864,0.9551869506726458,0.946228340807175,0.8681763888374163,Relaxed
13,2,J.R. Martinez,0.0919717544315327,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,2,Kristin Cavallari,0.0919717544315327,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,2,Nancy Grace,0.0964479110157029,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,2,Ricki Lake,0.08744937815917452,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,2,Rob Kardashian,0.09640564192357984,0.0,0.946228340807175,0.946228340807175,0.8681763888374163,Relaxed
13,3,Carson Kressley,0.113901683869448,0.0042094092827004125,0.9620453164556962,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Chaz Bono,0.13504312416086464,0.025306455696202528,0.9831423628691983,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Chynna Phillips,0.10128325120636439,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,3,David Arquette,0.10968056717130192,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Hope Solo,0.10968056717130192,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,3,J.R. Martinez,0.10128325120636439,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Kristin Cavallari,9.994757246204772e-07,0.0,0.09874317721518988,0.09874317721518988,0.8719266341772153,Relaxed
13,3,Nancy Grace,0.1223817831748473,0.012648227848101264,0.9704841350210971,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Ricki Lake,0.09707544141143445,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,3,Rob Kardashian,0.10966933047759155,0.0,0.9578359071729958,0.9578359071729958,0.8719266341772153,Relaxed
13,4,Carson Kressley,0.14175611762479767,0.004774688995215309,1.0,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Chaz Bono,0.13697440162764843,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Chynna Phillips,9.995290715747712e-07,0.0,0.12175264221158959,0.12175264221158959,0.8981727922499851,Relaxed
13,4,David Arquette,0.1274123058003044,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Hope Solo,0.12257836208057381,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,J.R. Martinez,0.11300314835684418,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Nancy Grace,0.1369796309833517,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Ricki Lake,0.09872045697232103,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,4,Rob Kardashian,0.12257457614432857,0.0,0.9952253110047847,0.9952253110047847,0.8981727922499851,Relaxed
13,5,Carson Kressley,9.998997707667293e-07,0.0,0.14894492021276595,0.14894492021276595,0.8936181150265957,Relaxed
13,5,Chaz Bono,0.1595669880437222,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,David Arquette,0.13830278198541085,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,Hope Solo,0.14361745727507666,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,J.R. Martinez,0.12234540275721872,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,Nancy Grace,0.1542477014301175,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,Ricki Lake,0.14361745727507666,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,5,Rob Kardashian,0.13830121114989524,0.0,1.0,1.0,0.8936181150265957,Relaxed
13,6,Chaz Bono,9.997895989529236e-07,0.0,0.17126502581755593,0.17126502581755593,0.881609289402508,Relaxed
13,6,David Arquette,0.1756853679572223,0.0,1.0,1.0,0.881609289402508,Relaxed
13,6,Hope Solo,0.19374748017708845,0.0,1.0,1.0,0.881609289402508,Relaxed
13,6,J.R. Martinez,0.1395725517742815,0.0,1.0,1.0,0.881609289402508,Relaxed
13,6,Nancy Grace,0.16969508190199026,0.0,1.0,1.0,0.881609289402508,Relaxed
13,6,Ricki Lake,0.1395725517742815,0.0,1.0,1.0,0.881609289402508,Relaxed
13,6,Rob Kardashian,0.18172596611209696,0.0,1.0,1.0,0.881609289402508,Relaxed
13,7,David Arquette,9.997481067969745e-07,0.0,0.1729321103526735,0.1729321103526735,0.8536312618505878,Relaxed
13,7,Hope Solo,0.19727115078922364,0.0,0.9897710921501707,0.9897710921501707,0.8536312618505878,Relaxed
13,7,J.R. Martinez,0.20404449588570142,0.0,0.9897710921501707,0.9897710921501707,0.8536312618505878,Relaxed
13,7,Nancy Grace,0.2177498381070337,0.010228907849829338,1.0,0.9897710921501707,0.8536312618505878,Relaxed
13,7,Ricki Lake,0.18706429602360183,0.0,0.9897710921501707,0.9897710921501707,0.8536312618505878,Relaxed
13,7,Rob Kardashian,0.1938692189270869,0.0,0.9897710921501707,0.9897710921501707,0.8536312618505878,Relaxed
13,8,Hope Solo,0.25675154285257124,0.0,1.0,1.0,0.846024766023166,Relaxed
13,8,J.R. Martinez,0.22586565635999342,0.0,1.0,1.0,0.846024766023166,Relaxed
13,8,Nancy Grace,9.999484087323836e-07,0.0,0.2301238301158301,0.2301238301158301,0.846024766023166,Relaxed
13,8,Ricki Lake,0.25676825049327323,0.0,1.0,1.0,0.846024766023166,Relaxed
13,8,Rob Kardashian,0.2606135500903789,0.0,1.0,1.0,0.846024766023166,Relaxed
13,9,Hope Solo,9.998045945803329e-07,0.0,0.29325726054751283,0.29325726054751283,0.8233143151368782,Relaxed
13,9,J.R. Martinez,0.3614532618998892,0.0,1.0,1.0,0.8233143151368782,Relaxed
13,9,Ricki Lake,0.31500583743786137,0.0,1.0,1.0,0.8233143151368782,Relaxed
13,9,Rob Kardashian,0.323539900261143,0.0,1.0,1.0,0.8233143151368782,Relaxed
14,1,Donald Driver,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Gavin DeGraw,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Gladys Knight,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Jack Wagner,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Jaleel White,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Katherine Jenkins,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Maria Menounos,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Martina Navratilova,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Melissa Gilbert,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Roshon Fegan,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,Sherri Sheperd,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,1,William Levy,0.08333333333333333,0.0,1.0,1.0,1.0,No Elimination
14,2,Donald Driver,0.08683117496540037,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Gavin DeGraw,0.09801144290520546,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Gladys Knight,0.10543541645861497,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Jack Wagner,0.09801144290520546,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Jaleel White,0.09430779359041908,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Katherine Jenkins,0.07940519097885729,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Maria Menounos,0.0831377107119129,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Martina Navratilova,9.997863519819897e-07,0.0,0.10347880731102851,0.10347880731102851,0.9252899006092523,Relaxed
14,2,Melissa Gilbert,0.10173015489151556,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Roshon Fegan,0.0794234142575852,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,Sherri Sheperd,0.09057990679591874,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,2,William Levy,0.08312535148592377,0.0,1.0,1.0,0.9252899006092523,Relaxed
14,3,Donald Driver,0.09856759995065434,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Gavin DeGraw,0.10571040946793867,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Gladys Knight,0.10571040946793867,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Jack Wagner,9.999204825698053e-07,0.0,0.09611298701298705,0.09611298701298705,0.917828453364817,Relaxed
14,3,Jaleel White,0.10214038499396619,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Katherine Jenkins,0.08786083990655563,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Maria Menounos,0.09498723592568041,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Melissa Gilbert,0.10572017562434959,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Roshon Fegan,0.10214038499396619,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,Sherri Sheperd,0.10572017562434959,0.0,1.0,1.0,0.917828453364817,Relaxed
14,3,William Levy,0.0914413840239806,0.0,1.0,1.0,0.917828453364817,Relaxed
14,4,Donald Driver,0.0963318849082253,0.0,0.9957181545064377,0.9957181545064377,0.9071343635193132,Relaxed
14,4,Gavin DeGraw,0.11349461384515183,0.0,0.9957181545064377,0.9957181545064377,0.9071343635193132,Relaxed
14,4,Gladys Knight,0.12639641179816777,0.004281845493562222,1.0,0.9957181545064377,0.9071343635193132,Relaxed
14,4,Jaleel White,0.11778977515873752,0.0,0.9957181545064377,0.9957181545064377,0.9071343635193132,Relaxed
